Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	Harq ID	K1 Delay
9.33354	DL DCI Rxed	933	3	1	2	1	0	18	2
9.33396	HARQ FD Txed	933	3	1	2	1	0	15	2
9.33404	DL DCI Rxed	933	4	0	2	1	0	17	2
9.33446	HARQ FD Txed	933	4	0	2	1	0	19	2
9.33454	DL DCI Rxed	933	4	1	2	1	0	16	2
9.33496	HARQ FD Txed	933	4	1	2	1	0	18	2
9.33504	DL DCI Rxed	933	5	0	2	1	0	15	2
9.33546	HARQ FD Txed	933	5	0	2	1	0	17	2
9.33554	DL DCI Rxed	933	5	1	2	1	0	19	2
9.33596	HARQ FD Txed	933	5	1	2	1	0	16	2
9.33604	DL DCI Rxed	933	6	0	2	1	0	18	2
9.33646	HARQ FD Txed	933	6	0	2	1	0	15	2
9.33654	DL DCI Rxed	933	6	1	2	1	0	17	2
9.33696	HARQ FD Txed	933	6	1	2	1	0	19	2
9.33704	DL DCI Rxed	933	7	0	2	1	0	16	2
9.33746	HARQ FD Txed	933	7	0	2	1	0	18	2
9.33754	DL DCI Rxed	933	7	1	2	1	0	15	2
9.33796	HARQ FD Txed	933	7	1	2	1	0	17	2
9.33804	DL DCI Rxed	933	8	0	2	1	0	19	2
9.33846	HARQ FD Txed	933	8	0	2	1	0	16	2
9.33854	DL DCI Rxed	933	8	1	2	1	0	18	2
9.33896	HARQ FD Txed	933	8	1	2	1	0	15	2
9.33904	DL DCI Rxed	933	9	0	2	1	0	17	2
9.33946	HARQ FD Txed	933	9	0	2	1	0	19	2
9.33954	DL DCI Rxed	933	9	1	2	1	0	16	2
9.33996	HARQ FD Txed	933	9	1	2	1	0	18	2
9.34004	DL DCI Rxed	934	0	0	2	1	0	15	2
9.34046	HARQ FD Txed	934	0	0	2	1	0	17	2
9.34054	DL DCI Rxed	934	0	1	2	1	0	19	2
9.34096	HARQ FD Txed	934	0	1	2	1	0	16	2
9.34104	DL DCI Rxed	934	1	0	2	1	0	18	2
9.34146	HARQ FD Txed	934	1	0	2	1	0	15	2
9.34154	DL DCI Rxed	934	1	1	2	1	0	17	2
9.34196	HARQ FD Txed	934	1	1	2	1	0	19	2
9.34204	DL DCI Rxed	934	2	0	2	1	0	16	2
9.34246	HARQ FD Txed	934	2	0	2	1	0	18	2
9.34254	DL DCI Rxed	934	2	1	2	1	0	15	2
9.34296	HARQ FD Txed	934	2	1	2	1	0	17	2
9.34304	DL DCI Rxed	934	3	0	2	1	0	19	2
9.34346	HARQ FD Txed	934	3	0	2	1	0	16	2
9.34354	DL DCI Rxed	934	3	1	2	1	0	18	2
9.34396	HARQ FD Txed	934	3	1	2	1	0	15	2
9.34404	DL DCI Rxed	934	4	0	2	1	0	17	2
9.34446	HARQ FD Txed	934	4	0	2	1	0	19	2
9.34454	DL DCI Rxed	934	4	1	2	1	0	16	2
9.34496	HARQ FD Txed	934	4	1	2	1	0	18	2
9.34504	DL DCI Rxed	934	5	0	2	1	0	15	2
9.34546	HARQ FD Txed	934	5	0	2	1	0	17	2
9.34554	DL DCI Rxed	934	5	1	2	1	0	19	2
9.34596	HARQ FD Txed	934	5	1	2	1	0	16	2
9.34604	DL DCI Rxed	934	6	0	2	1	0	18	2
9.34646	HARQ FD Txed	934	6	0	2	1	0	15	2
9.34654	DL DCI Rxed	934	6	1	2	1	0	17	2
9.34696	HARQ FD Txed	934	6	1	2	1	0	19	2
9.34704	DL DCI Rxed	934	7	0	2	1	0	16	2
9.34746	HARQ FD Txed	934	7	0	2	1	0	18	2
9.34754	DL DCI Rxed	934	7	1	2	1	0	15	2
9.34796	HARQ FD Txed	934	7	1	2	1	0	17	2
9.34804	DL DCI Rxed	934	8	0	2	1	0	19	2
9.34846	HARQ FD Txed	934	8	0	2	1	0	16	2
9.34854	DL DCI Rxed	934	8	1	2	1	0	18	2
9.34896	HARQ FD Txed	934	8	1	2	1	0	15	2
9.34904	DL DCI Rxed	934	9	0	2	1	0	17	2
9.34946	HARQ FD Txed	934	9	0	2	1	0	19	2
9.34954	DL DCI Rxed	934	9	1	2	1	0	16	2
9.34996	HARQ FD Txed	934	9	1	2	1	0	18	2
9.35004	DL DCI Rxed	935	0	0	2	1	0	15	2
9.35046	HARQ FD Txed	935	0	0	2	1	0	17	2
9.35054	DL DCI Rxed	935	0	1	2	1	0	19	2
9.35096	HARQ FD Txed	935	0	1	2	1	0	16	2
9.35104	DL DCI Rxed	935	1	0	2	1	0	18	2
9.35146	HARQ FD Txed	935	1	0	2	1	0	15	2
9.35154	DL DCI Rxed	935	1	1	2	1	0	17	2
9.35196	HARQ FD Txed	935	1	1	2	1	0	19	2
9.35204	DL DCI Rxed	935	2	0	2	1	0	16	2
9.35246	HARQ FD Txed	935	2	0	2	1	0	18	2
9.35254	DL DCI Rxed	935	2	1	2	1	0	15	2
9.35296	HARQ FD Txed	935	2	1	2	1	0	17	2
9.35304	DL DCI Rxed	935	3	0	2	1	0	19	2
9.35346	HARQ FD Txed	935	3	0	2	1	0	16	2
9.35354	DL DCI Rxed	935	3	1	2	1	0	18	2
9.35396	HARQ FD Txed	935	3	1	2	1	0	15	2
9.35404	DL DCI Rxed	935	4	0	2	1	0	17	2
9.35446	HARQ FD Txed	935	4	0	2	1	0	19	2
9.35454	DL DCI Rxed	935	4	1	2	1	0	16	2
9.35496	HARQ FD Txed	935	4	1	2	1	0	18	2
9.35504	DL DCI Rxed	935	5	0	2	1	0	15	2
9.35546	HARQ FD Txed	935	5	0	2	1	0	17	2
9.35554	DL DCI Rxed	935	5	1	2	1	0	19	2
9.35596	HARQ FD Txed	935	5	1	2	1	0	16	2
9.35604	DL DCI Rxed	935	6	0	2	1	0	18	2
9.35646	HARQ FD Txed	935	6	0	2	1	0	15	2
9.35654	DL DCI Rxed	935	6	1	2	1	0	17	2
9.35696	HARQ FD Txed	935	6	1	2	1	0	19	2
9.35704	DL DCI Rxed	935	7	0	2	1	0	16	2
9.35746	HARQ FD Txed	935	7	0	2	1	0	18	2
9.35754	DL DCI Rxed	935	7	1	2	1	0	15	2
9.35796	HARQ FD Txed	935	7	1	2	1	0	17	2
9.35804	DL DCI Rxed	935	8	0	2	1	0	19	2
9.35846	HARQ FD Txed	935	8	0	2	1	0	16	2
9.35854	DL DCI Rxed	935	8	1	2	1	0	18	2
9.35896	HARQ FD Txed	935	8	1	2	1	0	15	2
9.35904	DL DCI Rxed	935	9	0	2	1	0	17	2
9.35946	HARQ FD Txed	935	9	0	2	1	0	19	2
9.35954	DL DCI Rxed	935	9	1	2	1	0	16	2
9.35996	HARQ FD Txed	935	9	1	2	1	0	18	2
9.36004	DL DCI Rxed	936	0	0	2	1	0	15	2
9.36046	HARQ FD Txed	936	0	0	2	1	0	17	2
9.36054	DL DCI Rxed	936	0	1	2	1	0	19	2
9.36096	HARQ FD Txed	936	0	1	2	1	0	16	2
9.36104	DL DCI Rxed	936	1	0	2	1	0	18	2
9.36146	HARQ FD Txed	936	1	0	2	1	0	15	2
9.36154	DL DCI Rxed	936	1	1	2	1	0	17	2
9.36196	HARQ FD Txed	936	1	1	2	1	0	19	2
9.36204	DL DCI Rxed	936	2	0	2	1	0	16	2
9.36246	HARQ FD Txed	936	2	0	2	1	0	18	2
9.36254	DL DCI Rxed	936	2	1	2	1	0	15	2
9.36296	HARQ FD Txed	936	2	1	2	1	0	17	2
9.36304	DL DCI Rxed	936	3	0	2	1	0	19	2
9.36346	HARQ FD Txed	936	3	0	2	1	0	16	2
9.36354	DL DCI Rxed	936	3	1	2	1	0	18	2
9.36396	HARQ FD Txed	936	3	1	2	1	0	15	2
9.36404	DL DCI Rxed	936	4	0	2	1	0	17	2
9.36446	HARQ FD Txed	936	4	0	2	1	0	19	2
9.36454	DL DCI Rxed	936	4	1	2	1	0	16	2
9.36496	HARQ FD Txed	936	4	1	2	1	0	18	2
9.36504	DL DCI Rxed	936	5	0	2	1	0	15	2
9.36546	HARQ FD Txed	936	5	0	2	1	0	17	2
9.36554	DL DCI Rxed	936	5	1	2	1	0	19	2
9.36596	HARQ FD Txed	936	5	1	2	1	0	16	2
9.36604	DL DCI Rxed	936	6	0	2	1	0	18	2
9.36646	HARQ FD Txed	936	6	0	2	1	0	15	2
9.36654	DL DCI Rxed	936	6	1	2	1	0	17	2
9.36696	HARQ FD Txed	936	6	1	2	1	0	19	2
9.36704	DL DCI Rxed	936	7	0	2	1	0	16	2
9.36746	HARQ FD Txed	936	7	0	2	1	0	18	2
9.36754	DL DCI Rxed	936	7	1	2	1	0	15	2
9.36796	HARQ FD Txed	936	7	1	2	1	0	17	2
9.36804	DL DCI Rxed	936	8	0	2	1	0	19	2
9.36846	HARQ FD Txed	936	8	0	2	1	0	16	2
9.36854	DL DCI Rxed	936	8	1	2	1	0	18	2
9.36896	HARQ FD Txed	936	8	1	2	1	0	15	2
9.36904	DL DCI Rxed	936	9	0	2	1	0	17	2
9.36946	HARQ FD Txed	936	9	0	2	1	0	19	2
9.36954	DL DCI Rxed	936	9	1	2	1	0	16	2
9.36996	HARQ FD Txed	936	9	1	2	1	0	18	2
9.37004	DL DCI Rxed	937	0	0	2	1	0	15	2
9.37046	HARQ FD Txed	937	0	0	2	1	0	17	2
9.37054	DL DCI Rxed	937	0	1	2	1	0	19	2
9.37096	HARQ FD Txed	937	0	1	2	1	0	16	2
9.37104	DL DCI Rxed	937	1	0	2	1	0	18	2
9.37146	HARQ FD Txed	937	1	0	2	1	0	15	2
9.37154	DL DCI Rxed	937	1	1	2	1	0	17	2
9.37196	HARQ FD Txed	937	1	1	2	1	0	19	2
9.37204	DL DCI Rxed	937	2	0	2	1	0	16	2
9.37246	HARQ FD Txed	937	2	0	2	1	0	18	2
9.37254	DL DCI Rxed	937	2	1	2	1	0	15	2
9.37296	HARQ FD Txed	937	2	1	2	1	0	17	2
9.37304	DL DCI Rxed	937	3	0	2	1	0	19	2
9.37346	HARQ FD Txed	937	3	0	2	1	0	16	2
9.37354	DL DCI Rxed	937	3	1	2	1	0	18	2
9.37396	HARQ FD Txed	937	3	1	2	1	0	15	2
9.37404	DL DCI Rxed	937	4	0	2	1	0	17	2
9.37446	HARQ FD Txed	937	4	0	2	1	0	19	2
9.37454	DL DCI Rxed	937	4	1	2	1	0	16	2
9.37496	HARQ FD Txed	937	4	1	2	1	0	18	2
9.37504	DL DCI Rxed	937	5	0	2	1	0	15	2
9.37546	HARQ FD Txed	937	5	0	2	1	0	17	2
9.37554	DL DCI Rxed	937	5	1	2	1	0	19	2
9.37596	HARQ FD Txed	937	5	1	2	1	0	16	2
9.37604	DL DCI Rxed	937	6	0	2	1	0	18	2
9.37646	HARQ FD Txed	937	6	0	2	1	0	15	2
9.37654	DL DCI Rxed	937	6	1	2	1	0	17	2
9.37696	HARQ FD Txed	937	6	1	2	1	0	19	2
9.37704	DL DCI Rxed	937	7	0	2	1	0	16	2
9.37746	HARQ FD Txed	937	7	0	2	1	0	18	2
9.37754	DL DCI Rxed	937	7	1	2	1	0	15	2
9.37796	HARQ FD Txed	937	7	1	2	1	0	17	2
9.37804	DL DCI Rxed	937	8	0	2	1	0	19	2
9.37846	HARQ FD Txed	937	8	0	2	1	0	16	2
9.37854	DL DCI Rxed	937	8	1	2	1	0	18	2
9.37896	HARQ FD Txed	937	8	1	2	1	0	15	2
9.37904	DL DCI Rxed	937	9	0	2	1	0	17	2
9.37946	HARQ FD Txed	937	9	0	2	1	0	19	2
9.37954	DL DCI Rxed	937	9	1	2	1	0	16	2
9.37996	HARQ FD Txed	937	9	1	2	1	0	18	2
9.38004	DL DCI Rxed	938	0	0	2	1	0	15	2
9.38046	HARQ FD Txed	938	0	0	2	1	0	17	2
9.38054	DL DCI Rxed	938	0	1	2	1	0	19	2
9.38096	HARQ FD Txed	938	0	1	2	1	0	16	2
9.38104	DL DCI Rxed	938	1	0	2	1	0	18	2
9.38146	HARQ FD Txed	938	1	0	2	1	0	15	2
9.38154	DL DCI Rxed	938	1	1	2	1	0	17	2
9.38196	HARQ FD Txed	938	1	1	2	1	0	19	2
9.38204	DL DCI Rxed	938	2	0	2	1	0	16	2
9.38246	HARQ FD Txed	938	2	0	2	1	0	18	2
9.38254	DL DCI Rxed	938	2	1	2	1	0	15	2
9.38296	HARQ FD Txed	938	2	1	2	1	0	17	2
9.38304	DL DCI Rxed	938	3	0	2	1	0	19	2
9.38346	HARQ FD Txed	938	3	0	2	1	0	16	2
9.38354	DL DCI Rxed	938	3	1	2	1	0	18	2
9.38396	HARQ FD Txed	938	3	1	2	1	0	15	2
9.38404	DL DCI Rxed	938	4	0	2	1	0	17	2
9.38446	HARQ FD Txed	938	4	0	2	1	0	19	2
9.38454	DL DCI Rxed	938	4	1	2	1	0	16	2
9.38496	HARQ FD Txed	938	4	1	2	1	0	18	2
9.38504	DL DCI Rxed	938	5	0	2	1	0	15	2
9.38546	HARQ FD Txed	938	5	0	2	1	0	17	2
9.38554	DL DCI Rxed	938	5	1	2	1	0	19	2
9.38596	HARQ FD Txed	938	5	1	2	1	0	16	2
9.38604	DL DCI Rxed	938	6	0	2	1	0	18	2
9.38646	HARQ FD Txed	938	6	0	2	1	0	15	2
9.38654	DL DCI Rxed	938	6	1	2	1	0	17	2
9.38696	HARQ FD Txed	938	6	1	2	1	0	19	2
9.38704	DL DCI Rxed	938	7	0	2	1	0	16	2
9.38746	HARQ FD Txed	938	7	0	2	1	0	18	2
9.38754	DL DCI Rxed	938	7	1	2	1	0	15	2
9.38796	HARQ FD Txed	938	7	1	2	1	0	17	2
9.38804	DL DCI Rxed	938	8	0	2	1	0	19	2
9.38846	HARQ FD Txed	938	8	0	2	1	0	16	2
9.38854	DL DCI Rxed	938	8	1	2	1	0	18	2
9.38896	HARQ FD Txed	938	8	1	2	1	0	15	2
9.38904	DL DCI Rxed	938	9	0	2	1	0	17	2
9.38946	HARQ FD Txed	938	9	0	2	1	0	19	2
9.38954	DL DCI Rxed	938	9	1	2	1	0	16	2
9.38996	HARQ FD Txed	938	9	1	2	1	0	18	2
9.39004	DL DCI Rxed	939	0	0	2	1	0	15	2
9.39046	HARQ FD Txed	939	0	0	2	1	0	17	2
9.39054	DL DCI Rxed	939	0	1	2	1	0	19	2
9.39096	HARQ FD Txed	939	0	1	2	1	0	16	2
9.39104	DL DCI Rxed	939	1	0	2	1	0	18	2
9.39146	HARQ FD Txed	939	1	0	2	1	0	15	2
9.39154	DL DCI Rxed	939	1	1	2	1	0	17	2
9.39196	HARQ FD Txed	939	1	1	2	1	0	19	2
9.39204	DL DCI Rxed	939	2	0	2	1	0	16	2
9.39246	HARQ FD Txed	939	2	0	2	1	0	18	2
9.39254	DL DCI Rxed	939	2	1	2	1	0	15	2
9.39296	HARQ FD Txed	939	2	1	2	1	0	17	2
9.39304	DL DCI Rxed	939	3	0	2	1	0	19	2
9.39346	HARQ FD Txed	939	3	0	2	1	0	16	2
9.39354	DL DCI Rxed	939	3	1	2	1	0	18	2
9.39396	HARQ FD Txed	939	3	1	2	1	0	15	2
9.39404	DL DCI Rxed	939	4	0	2	1	0	17	2
9.39446	HARQ FD Txed	939	4	0	2	1	0	19	2
9.39454	DL DCI Rxed	939	4	1	2	1	0	16	2
9.39496	HARQ FD Txed	939	4	1	2	1	0	18	2
9.39504	DL DCI Rxed	939	5	0	2	1	0	15	2
9.39546	HARQ FD Txed	939	5	0	2	1	0	17	2
9.39554	DL DCI Rxed	939	5	1	2	1	0	19	2
9.39596	HARQ FD Txed	939	5	1	2	1	0	16	2
9.39604	DL DCI Rxed	939	6	0	2	1	0	18	2
9.39646	HARQ FD Txed	939	6	0	2	1	0	15	2
9.39654	DL DCI Rxed	939	6	1	2	1	0	17	2
9.39696	HARQ FD Txed	939	6	1	2	1	0	19	2
9.39704	DL DCI Rxed	939	7	0	2	1	0	16	2
9.39746	HARQ FD Txed	939	7	0	2	1	0	18	2
9.39754	DL DCI Rxed	939	7	1	2	1	0	15	2
9.39796	HARQ FD Txed	939	7	1	2	1	0	17	2
9.39804	DL DCI Rxed	939	8	0	2	1	0	19	2
9.39846	HARQ FD Txed	939	8	0	2	1	0	16	2
9.39854	DL DCI Rxed	939	8	1	2	1	0	18	2
9.39896	HARQ FD Txed	939	8	1	2	1	0	15	2
9.39904	DL DCI Rxed	939	9	0	2	1	0	17	2
9.39946	HARQ FD Txed	939	9	0	2	1	0	19	2
9.39954	DL DCI Rxed	939	9	1	2	1	0	16	2
9.39996	HARQ FD Txed	939	9	1	2	1	0	18	2
9.40004	DL DCI Rxed	940	0	0	2	1	0	15	2
9.40046	HARQ FD Txed	940	0	0	2	1	0	17	2
9.40054	DL DCI Rxed	940	0	1	2	1	0	19	2
9.40096	HARQ FD Txed	940	0	1	2	1	0	16	2
9.40104	DL DCI Rxed	940	1	0	2	1	0	18	2
9.40146	HARQ FD Txed	940	1	0	2	1	0	15	2
9.40154	DL DCI Rxed	940	1	1	2	1	0	17	2
9.40196	HARQ FD Txed	940	1	1	2	1	0	19	2
9.40204	DL DCI Rxed	940	2	0	2	1	0	16	2
9.40246	HARQ FD Txed	940	2	0	2	1	0	18	2
9.40254	DL DCI Rxed	940	2	1	2	1	0	15	2
9.40296	HARQ FD Txed	940	2	1	2	1	0	17	2
9.40304	DL DCI Rxed	940	3	0	2	1	0	19	2
9.40346	HARQ FD Txed	940	3	0	2	1	0	16	2
9.40354	DL DCI Rxed	940	3	1	2	1	0	18	2
9.40396	HARQ FD Txed	940	3	1	2	1	0	15	2
9.40404	DL DCI Rxed	940	4	0	2	1	0	17	2
9.40446	HARQ FD Txed	940	4	0	2	1	0	19	2
9.40454	DL DCI Rxed	940	4	1	2	1	0	16	2
9.40496	HARQ FD Txed	940	4	1	2	1	0	18	2
9.40504	DL DCI Rxed	940	5	0	2	1	0	15	2
9.40546	HARQ FD Txed	940	5	0	2	1	0	17	2
9.40554	DL DCI Rxed	940	5	1	2	1	0	19	2
9.40596	HARQ FD Txed	940	5	1	2	1	0	16	2
9.40604	DL DCI Rxed	940	6	0	2	1	0	18	2
9.40646	HARQ FD Txed	940	6	0	2	1	0	15	2
9.40654	DL DCI Rxed	940	6	1	2	1	0	17	2
9.40696	HARQ FD Txed	940	6	1	2	1	0	19	2
9.40704	DL DCI Rxed	940	7	0	2	1	0	16	2
9.40746	HARQ FD Txed	940	7	0	2	1	0	18	2
9.40754	DL DCI Rxed	940	7	1	2	1	0	15	2
9.40796	HARQ FD Txed	940	7	1	2	1	0	17	2
9.40804	DL DCI Rxed	940	8	0	2	1	0	19	2
9.40846	HARQ FD Txed	940	8	0	2	1	0	16	2
9.40854	DL DCI Rxed	940	8	1	2	1	0	18	2
9.40896	HARQ FD Txed	940	8	1	2	1	0	15	2
9.40904	DL DCI Rxed	940	9	0	2	1	0	17	2
9.40946	HARQ FD Txed	940	9	0	2	1	0	19	2
9.40954	DL DCI Rxed	940	9	1	2	1	0	16	2
9.40996	HARQ FD Txed	940	9	1	2	1	0	18	2
9.41004	DL DCI Rxed	941	0	0	2	1	0	15	2
9.41046	HARQ FD Txed	941	0	0	2	1	0	17	2
9.41054	DL DCI Rxed	941	0	1	2	1	0	19	2
9.41096	HARQ FD Txed	941	0	1	2	1	0	16	2
9.41104	DL DCI Rxed	941	1	0	2	1	0	18	2
9.41146	HARQ FD Txed	941	1	0	2	1	0	15	2
9.41154	DL DCI Rxed	941	1	1	2	1	0	17	2
9.41196	HARQ FD Txed	941	1	1	2	1	0	19	2
9.41204	DL DCI Rxed	941	2	0	2	1	0	16	2
9.41246	HARQ FD Txed	941	2	0	2	1	0	18	2
9.41254	DL DCI Rxed	941	2	1	2	1	0	15	2
9.41296	HARQ FD Txed	941	2	1	2	1	0	17	2
9.41304	DL DCI Rxed	941	3	0	2	1	0	19	2
9.41346	HARQ FD Txed	941	3	0	2	1	0	16	2
9.41354	DL DCI Rxed	941	3	1	2	1	0	18	2
9.41396	HARQ FD Txed	941	3	1	2	1	0	15	2
9.41404	DL DCI Rxed	941	4	0	2	1	0	17	2
9.41446	HARQ FD Txed	941	4	0	2	1	0	19	2
9.41454	DL DCI Rxed	941	4	1	2	1	0	16	2
9.41496	HARQ FD Txed	941	4	1	2	1	0	18	2
9.41504	DL DCI Rxed	941	5	0	2	1	0	15	2
9.41546	HARQ FD Txed	941	5	0	2	1	0	17	2
9.41554	DL DCI Rxed	941	5	1	2	1	0	19	2
9.41596	HARQ FD Txed	941	5	1	2	1	0	16	2
9.41604	DL DCI Rxed	941	6	0	2	1	0	18	2
9.41646	HARQ FD Txed	941	6	0	2	1	0	15	2
9.41654	DL DCI Rxed	941	6	1	2	1	0	17	2
9.41696	HARQ FD Txed	941	6	1	2	1	0	19	2
9.41704	DL DCI Rxed	941	7	0	2	1	0	16	2
9.41746	HARQ FD Txed	941	7	0	2	1	0	18	2
9.41754	DL DCI Rxed	941	7	1	2	1	0	15	2
9.41796	HARQ FD Txed	941	7	1	2	1	0	17	2
9.41804	DL DCI Rxed	941	8	0	2	1	0	19	2
9.41846	HARQ FD Txed	941	8	0	2	1	0	16	2
9.41854	DL DCI Rxed	941	8	1	2	1	0	18	2
9.41896	HARQ FD Txed	941	8	1	2	1	0	15	2
9.41904	DL DCI Rxed	941	9	0	2	1	0	17	2
9.41946	HARQ FD Txed	941	9	0	2	1	0	19	2
9.41954	DL DCI Rxed	941	9	1	2	1	0	16	2
9.41996	HARQ FD Txed	941	9	1	2	1	0	18	2
9.42004	DL DCI Rxed	942	0	0	2	1	0	15	2
9.42046	HARQ FD Txed	942	0	0	2	1	0	17	2
9.42054	DL DCI Rxed	942	0	1	2	1	0	19	2
9.42096	HARQ FD Txed	942	0	1	2	1	0	16	2
9.42104	DL DCI Rxed	942	1	0	2	1	0	18	2
9.42146	HARQ FD Txed	942	1	0	2	1	0	15	2
9.42154	DL DCI Rxed	942	1	1	2	1	0	17	2
9.42196	HARQ FD Txed	942	1	1	2	1	0	19	2
9.42204	DL DCI Rxed	942	2	0	2	1	0	16	2
9.42246	HARQ FD Txed	942	2	0	2	1	0	18	2
9.42254	DL DCI Rxed	942	2	1	2	1	0	15	2
9.42296	HARQ FD Txed	942	2	1	2	1	0	17	2
9.42304	DL DCI Rxed	942	3	0	2	1	0	19	2
9.42346	HARQ FD Txed	942	3	0	2	1	0	16	2
9.42354	DL DCI Rxed	942	3	1	2	1	0	18	2
9.42396	HARQ FD Txed	942	3	1	2	1	0	15	2
9.42404	DL DCI Rxed	942	4	0	2	1	0	17	2
9.42446	HARQ FD Txed	942	4	0	2	1	0	19	2
9.42454	DL DCI Rxed	942	4	1	2	1	0	16	2
9.42496	HARQ FD Txed	942	4	1	2	1	0	18	2
9.42504	DL DCI Rxed	942	5	0	2	1	0	15	2
9.42546	HARQ FD Txed	942	5	0	2	1	0	17	2
9.42554	DL DCI Rxed	942	5	1	2	1	0	19	2
9.42596	HARQ FD Txed	942	5	1	2	1	0	16	2
9.42604	DL DCI Rxed	942	6	0	2	1	0	18	2
9.42646	HARQ FD Txed	942	6	0	2	1	0	15	2
9.42654	DL DCI Rxed	942	6	1	2	1	0	17	2
9.42696	HARQ FD Txed	942	6	1	2	1	0	19	2
9.42704	DL DCI Rxed	942	7	0	2	1	0	16	2
9.42746	HARQ FD Txed	942	7	0	2	1	0	18	2
9.42754	DL DCI Rxed	942	7	1	2	1	0	15	2
9.42796	HARQ FD Txed	942	7	1	2	1	0	17	2
9.42804	DL DCI Rxed	942	8	0	2	1	0	19	2
9.42846	HARQ FD Txed	942	8	0	2	1	0	16	2
9.42854	DL DCI Rxed	942	8	1	2	1	0	18	2
9.42896	HARQ FD Txed	942	8	1	2	1	0	15	2
9.42904	DL DCI Rxed	942	9	0	2	1	0	17	2
9.42946	HARQ FD Txed	942	9	0	2	1	0	19	2
9.42954	DL DCI Rxed	942	9	1	2	1	0	16	2
9.42996	HARQ FD Txed	942	9	1	2	1	0	18	2
9.43004	DL DCI Rxed	943	0	0	2	1	0	15	2
9.43046	HARQ FD Txed	943	0	0	2	1	0	17	2
9.43054	DL DCI Rxed	943	0	1	2	1	0	19	2
9.43096	HARQ FD Txed	943	0	1	2	1	0	16	2
9.43104	DL DCI Rxed	943	1	0	2	1	0	18	2
9.43146	HARQ FD Txed	943	1	0	2	1	0	15	2
9.43154	DL DCI Rxed	943	1	1	2	1	0	17	2
9.43196	HARQ FD Txed	943	1	1	2	1	0	19	2
9.43204	DL DCI Rxed	943	2	0	2	1	0	16	2
9.43246	HARQ FD Txed	943	2	0	2	1	0	18	2
9.43254	DL DCI Rxed	943	2	1	2	1	0	15	2
9.43296	HARQ FD Txed	943	2	1	2	1	0	17	2
9.43304	DL DCI Rxed	943	3	0	2	1	0	19	2
9.43346	HARQ FD Txed	943	3	0	2	1	0	16	2
9.43354	DL DCI Rxed	943	3	1	2	1	0	18	2
9.43396	HARQ FD Txed	943	3	1	2	1	0	15	2
9.43404	DL DCI Rxed	943	4	0	2	1	0	17	2
9.43446	HARQ FD Txed	943	4	0	2	1	0	19	2
9.43454	DL DCI Rxed	943	4	1	2	1	0	16	2
9.43496	HARQ FD Txed	943	4	1	2	1	0	18	2
9.43504	DL DCI Rxed	943	5	0	2	1	0	15	2
9.43546	HARQ FD Txed	943	5	0	2	1	0	17	2
9.43554	DL DCI Rxed	943	5	1	2	1	0	19	2
9.43596	HARQ FD Txed	943	5	1	2	1	0	16	2
9.43604	DL DCI Rxed	943	6	0	2	1	0	18	2
9.43646	HARQ FD Txed	943	6	0	2	1	0	15	2
9.43654	DL DCI Rxed	943	6	1	2	1	0	17	2
9.43696	HARQ FD Txed	943	6	1	2	1	0	19	2
9.43704	DL DCI Rxed	943	7	0	2	1	0	16	2
9.43746	HARQ FD Txed	943	7	0	2	1	0	18	2
9.43754	DL DCI Rxed	943	7	1	2	1	0	15	2
9.43796	HARQ FD Txed	943	7	1	2	1	0	17	2
9.43804	DL DCI Rxed	943	8	0	2	1	0	19	2
9.43846	HARQ FD Txed	943	8	0	2	1	0	16	2
9.43854	DL DCI Rxed	943	8	1	2	1	0	18	2
9.43896	HARQ FD Txed	943	8	1	2	1	0	15	2
9.43904	DL DCI Rxed	943	9	0	2	1	0	17	2
9.43946	HARQ FD Txed	943	9	0	2	1	0	19	2
9.43954	DL DCI Rxed	943	9	1	2	1	0	16	2
9.43996	HARQ FD Txed	943	9	1	2	1	0	18	2
9.44004	DL DCI Rxed	944	0	0	2	1	0	15	2
9.44046	HARQ FD Txed	944	0	0	2	1	0	17	2
9.44054	DL DCI Rxed	944	0	1	2	1	0	19	2
9.44096	HARQ FD Txed	944	0	1	2	1	0	16	2
9.44104	DL DCI Rxed	944	1	0	2	1	0	18	2
9.44146	HARQ FD Txed	944	1	0	2	1	0	15	2
9.44154	DL DCI Rxed	944	1	1	2	1	0	17	2
9.44196	HARQ FD Txed	944	1	1	2	1	0	19	2
9.44204	DL DCI Rxed	944	2	0	2	1	0	16	2
9.44246	HARQ FD Txed	944	2	0	2	1	0	18	2
9.44254	DL DCI Rxed	944	2	1	2	1	0	15	2
9.44296	HARQ FD Txed	944	2	1	2	1	0	17	2
9.44304	DL DCI Rxed	944	3	0	2	1	0	19	2
9.44346	HARQ FD Txed	944	3	0	2	1	0	16	2
9.44354	DL DCI Rxed	944	3	1	2	1	0	18	2
9.44396	HARQ FD Txed	944	3	1	2	1	0	15	2
9.44404	DL DCI Rxed	944	4	0	2	1	0	17	2
9.44446	HARQ FD Txed	944	4	0	2	1	0	19	2
9.44454	DL DCI Rxed	944	4	1	2	1	0	16	2
9.44496	HARQ FD Txed	944	4	1	2	1	0	18	2
9.44504	DL DCI Rxed	944	5	0	2	1	0	15	2
9.44546	HARQ FD Txed	944	5	0	2	1	0	17	2
9.44554	DL DCI Rxed	944	5	1	2	1	0	19	2
9.44596	HARQ FD Txed	944	5	1	2	1	0	16	2
